key,text,english,notes,tag,checked,checked_by,date,link,google,chatgpt,gemini,claude,deepl
Cicero,سیسیرو 106–43 قبل مسیح,Cicero 106–43 BC,"influence on Latin language, 3 Jan 106 BC – 7 Dec 43 BC",text,False, , , , ,سیسرو 106–43 ق م, , ,سیسرو ۱۰۶–۴۳ قبل مسیح
lachish_letters,لکش حروف ج. 590 قبل مسیح,Lachish letters c. 590 B.C.E., ,text,False, , , , ,لاخیش کے خطوط c. 590 ق م, , ,لاخیش خطوط، تقریباً ۵۹۰ قبل مسیح
lachish_reliefs,لچش ریلیفز c. 681 قبل مسیح,Lachish reliefs c. 681 B.C.E., ,text,False, , , , ,لاخیش کی نقش نگاریاں c. 681 ق م, , ,لاخیش کے نقشِ برجستہ، تقریباً ۶۸۱ قبل مسیح
mesha_stele,میشا سٹیل (موآبی پتھر) ج. 840 قبل مسیح,Mesha Stele (Moabite stone) c. 840 B.C.E., ,text,False, , , , ,میشع ستلہ (موآبی پتھر) c. 840 ق م, , ,میشا ستون (موبائیٹ پتھر) تقریباً ۸۴۰ قبل مسیح
gilgamesh,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵,Gilgamesh and Aga 𒇽𒆥𒄄𒀀𒀝𒂵, ,text,False, , , , ,گلگمش اور اَگا 𒇽𒆥𒄄𒀀𒀝𒂵, , ,گلگمش اور آگا 𒇽𒆥𒄄𒀀𒀝𒂵
epic_gilgamesh,گلگامیش کا مہاکاوی (Sîn-lēqi-unninni),Epic of Gilgamesh (Sîn-lēqi-unninni), ,text,False, , , , ,گلگمش کا مہاکاویہ (سِن-لیقی-اُنِنّی), , ,گیلگامیش کا داستان (سین-لیقی-اُنینی)
gregorian,گریگورین کیلنڈر 1582,Gregorian calendar 1582, ,text,False, , , , ,گریگوری تقویم 1582, , ,گریگورین کیلنڈر ۱۵۸۲
shang-dynasty,c 1600-1046 قبل مسیح,c. 1600-1046 BC, ,text,False, , , , ,c. 1600-1046 ق م, , ,تقریباً ۱۶۰۰-۱۰۴۶ قبل مسیح
western-zhou,c 1046-771 قبل مسیح,c. 1046-771 BC, ,text,False, , , , ,c. 1046-771 ق م, , ,تقریباً ۱۰۴۶-۷۷۱ قبل مسیح
qin-dynasty,کن 221-207 قبل مسیح,Qin 221-207 BC, ,text,False, , , , ,چن 221-207 ق م, , ,چن 221-207 قبل مسیح
western-han,207 قبل مسیح - 9 عیسوی,207 BC – 9 CE, ,text,False, , , , ,207 ق م – 9 عیسوی, , ,۲۰۷ قبل مسیح – ۹ عیسوی
three-kingdoms,تین سلطنتیں 220-280 عیسوی,Three kingdoms 220-280 CE, ,text,False, , , , ,تین بادشاہیاں 220-280 عیسوی, , ,تین سلطنتیں 220-280 عیسوی
sixteen-kingdoms,سولہ سلطنتیں 304-439 عیسوی,Sixteen kingdoms 304-439 CE, ,text,False, , , , ,سولہ بادشاہیاں 304-439 عیسوی, , ,سولہ سلطنتیں 304–439 عیسوی
tang-dynasty2,618-690، 705-907,"618-690, 705-907", ,text,False, , , , ,618-690، 705-907, , ,۶۱۸-۶۹۰، ۷۰۵-۹۰۷
wu-zhou,690-705 وو زو,690-705 Wu Zhou, ,text,False, , , , ,690-705 وو ژو, , ,۶۹۰-۷۰۵ وو ژو
tang-dynasty1_c,تانگ,Tang, ,text,False, , , , ,تانگ, , ,تانگ
gonghe,گونگے ریجنسی 841-828 قبل مسیح,Gonghe Regency 841-828 BC, ,text,False, , , , ,گونگہی ریجنیسی 841-828 ق م, , ,گونگھے ریجنسی ۸۴۱–۸۲۸ قبل مسیح
Ashoka,اشوک (c. 304-232 BC) بدھ مت کو فروغ دیتا ہے۔,Ashoka (c. 304-232 BC) promotes Buddhism, ,text,False, , , , ,اشوک (c. 304-232 ق م) بدھ مت کو فروغ دیتا ہے, , ,اشوک (تقریباً 304–232 قبل مسیح) نے بدھ مت کو فروغ دیا۔
siloam-tunnel,حزقیاہ نے سلوام سرنگ کو بڑھایا,Hezekiah extends Siloam tunnel,c. 742-732 BC,text,False, , , , ,حزقیاہ سیلوام سرنگ کو بڑھاتا ہے, , ,حزقیاہ نے سلوام سرنگ کو طول دیا۔
Angloamerica2,ڈینیئل 2:33، 41-43 میں پیشینگوئی میں اینگلو امریکن کو مٹی کے ساتھ ملے ہوئے لوہے کے پاؤں سے نشان زد کیا گیا ہے۔,"Anglo-American is symbolized by the feet of iron mixed with clay in the prophecy in Daniel 2:33, 41-43", ,text,False, , , , ,اینگلو-امریکن کو لوہے اور مٹی کے پاؤں سے ظاہر کیا گیا ہے، دانیال 2:33، 41-43 کی نبوت میں, , ,اینگلو-امریکی کی علامت دانیل 2:33، 41-43 کی پیشگوئی میں مٹی میں ملے ہوئے لوہے کے پاؤں سے ظاہر ہوتی ہے۔
Manetho,منیتھو ایجپٹیاکا لکھتا ہے,Manetho writes Aegyptiaca, ,text,False, , , , ,مانیتھو مصریات (اے جپٹیاکا) لکھتا ہے, , ,مینیتھو نے ایجیپٹیاکا لکھا۔
destruction_babylon,عظیم بابل کی تباہی (مکاشفہ 17:3، 15-18؛ 18:9، 10),"Destruction of Babylon the Great (Revelation 17:3, 15-18; 18:9, 10)",beginning of great tribulation (GT),text,False, , , , ,بابل عظیم کی تباہی (مکاشفہ 17:3، 15-18؛ 18:9، 10), , ,بابلِ عظیم کی تباہی (مکاشفہ 17:3، 15-18؛ 18:9، 10)
peace_security,"""امن اور سلامتی!"" (1 تھسلنیکیوں 5:3، یہ ​​ایک امکان ہے، QfR 26/2، 25/11)","“Peace and security!” (1 Thessalonians 5:3, this is one possibility, QfR 26/2, 25/11)","one possibility, see Questions from Readers",text,False, , , , ,"""امن اور حفاظت!"" (1 تھسلنیکیوں 5:3، یہ ایک امکان ہے، QfR 26/2، 25/11)", , ,"""امن اور سلامتی!"" (1 تھسلنیکیوں 5:3، یہ ایک امکان ہے، QfR 26/2، 25/11)"
gog_of_magog,یاجوج ماجوج کا حملہ (حزقی ایل 38:1، 2، 9-12، 18-23),"Attack of Gog of Magog (Ezekiel 38:1, 2, 9-12, 18-23)",end of GT,text,False, , , , ,جوج ماجوج کا حملہ (حزقی ایل 38:1، 2، 9-12، 18-23), , ,یأجوج ماجوج کا حملہ (حزقی ایل ۳۸: ۱، ۲، ۹-۱۲، ۱۸-۲۳)
sheep_goat,بھیڑوں اور بکریوں کو الگ کرتے ہوئے زمین کے باشندوں کا فیصلہ کیا جائے گا (متی 25:31-33),"Earth’s inhabitants are judged, separating sheep and goats (Matthew 25:31-33)",end of GT,text,False, , , , ,زمین کے باشندوں کا فیصلہ، بھیڑوں اور بکریوں کو الگ کرنا (متی 25:31-33), , ,زمین کے باشندوں کا فیصلہ کیا جاتا ہے، بھیڑوں اور بکرے الگ کیے جاتے ہیں (متی ۲۵:۳۱-۳۳)
annointed,بادشاہی حکمرانوں کا اجتماع (متی 24:31؛ 1 کرنتھیوں 15:50-53؛ 1 تھیسالونیکیوں 4:15-17),Gathering of Kingdom rulers (Matthew 24:31; 1 Corinthians 15:50-53; 1 Thessalonians 4:15-17),end of GT,text,False, , , , ,بادشاہت کے حاکموں کا اکٹھا ہونا (متی 24:31؛ 1 کرنتھیوں 15:50-53؛ 1 تھسلنیکیوں 4:15-17), , ,بادشاہی حکمرانوں کا اجتماع (متی ۲۴:۳۱؛ ۱ کرنتھیوں ۱۵:۵۰-۵۳؛ ۱ تھسلنیکیوں ۴:۱۵-۱۷)
armageddon,آرماجیڈون کی جنگ (مکاشفہ 16:14، 16؛ یسعیاہ 13:9؛ 2 پیٹر 3:12),"Battle of Armageddon (Revelation 16:14, 16; Isaiah 13:9; 2 Peter 3:12)",end of system of things,text,False, , , , ,ارمجدون کی جنگ (مکاشفہ 16:14، 16؛ یسعیاہ 13:9؛ 2 پطرس 3:12), , ,آرمگیدون کی جنگ (مکاشفہ 16:14،16؛ یسعیاہ 13:9؛ دوم پطرس 3:12)
millenium,خدا کی بادشاہت اپنے 1000 سالہ دور حکومت کا آغاز کرتی ہے (مکاشفہ 5:9، 10؛ 20:4، 6),"God’s Kingdom begins its 1000-year reign (Revelation 5:9, 10; 20:4, 6)", ,text,False, , , , ,خدا کی بادشاہت اپنی 1000 سالہ حکومت شروع کرتی ہے (مکاشفہ 5:9، 10؛ 20:4، 6), , ,خدا کی بادشاہی اپنا ہزار سالہ حکمرانی شروع کرتی ہے (مکاشفہ 5:9، 10؛ 20:4، 6)
great_crowd,ایک بڑی بھیڑ آرماجیڈون سے بچ گئی (مکاشفہ 7:9، 14؛ زبور 37:9-11),"A great crowd survives Armageddon (Revelation 7:9, 14; Psalm 37:9-11)", ,text,False, , , , ,ایک بڑی بھیڑ ارمجدون سے بچ جاتی ہے (مکاشفہ 7:9، 14؛ زبور 37:9-11), , ,ایک عظیم ہجوم آرماغیڈون سے بچ جاتا ہے (مکاشفہ 7:9، 14؛ زبور 37:9-11)
world_population,گزشتہ 2000 سالوں میں دنیا کی آبادی اربوں میں,World population in billions in the last 2000 years, ,text,False, , , , ,پچھلے 2000 سالوں میں دنیا کی آبادی اربوں میں, , ,گزشتہ 2000 سالوں میں عالمی آبادی اربوں میں
khmer_empire_c,خمیر سلطنت - انگکور دور,Khmer Empire - Angkor period, ,text,False, , , , ,خمر سلطنت - انگکور دور, , ,کھمیر سلطنت - انگکور دور
holy_roman_empire_c,مقدس رومن سلطنت - 1512 کے بعد جرمن قوم کی مقدس رومن سلطنت,Holy Roman Empire – known as Holy Roman Empire of the German Nation after 1512, ,text,False, , , , ,مقدس رومی سلطنت – 1512 کے بعد جرمن قوم کی مقدس رومی سلطنت کے نام سے مشہور, , ,مقدس رومن سلطنت – جسے 1512 کے بعد جرمن قوم کی مقدس رومن سلطنت کے نام سے جانا جاتا ہے
mongol_empire,منگول سلطنت 1206 - 1294 عیسوی,Mongol Empire 1206 – 1294, ,text,False, , , , ,منگول سلطنت 1206 – 1294, , ,مغولی سلطنت ۱۲۰۶ – ۱۲۹۴
maya_classic_c,مایا تہذیب - کلاسک دور,Maya civilization – Classic period, ,text,False, , , , ,میا تہذیب – کلاسک دور, , ,مایا تہذیب – کلاسیکی دور
maya_postclassic_c,مایا تہذیب - پوسٹ کلاسک دور,Maya civilization – Postclassic period, ,text,False, , , , ,میا تہذیب – پوسٹ کلاسک دور, , ,مایا تہذیب – پوسٹ کلاسک دور
Teotihuacan,امریکہ کا سب سے بڑا شہر، اہرام کی تعمیر c. 200 عیسوی,"Largest city in the Americas, pyramids build c. 200 C.E.", ,text,False, , , , ,امریکہ کا سب سے بڑا شہر، ہرم c. 200 عیسوی کے آس پاس بنائے گئے, , ,امریکہ کے براعظموں کا سب سے بڑا شہر، تقریباً 200 عیسوی میں تعمیر کیے گئے پرامید۔
Dionysius_Exiguus,Dionysius Exiguus، Anno Domini کا موجد,"Dionysius Exiguus, inventor of Anno Domini", ,text,False, , , , ,ڈیونیسیس ایکزیگوئس، ایڈو ڈومینی کا موجد, , ,ڈائیونیسیس ایکزیگوس، انو ڈومینی کے موجد
Umayyad_c,اموی,Umayyad, ,text,False, , , , ,اموی, , ,اموی
ur3,Ur III dynasty 𒋀𒀕𒆠,Ur III Dynasty 𒋀𒀕𒆠, ,text,False, , , , ,اور III خاندان 𒋀𒀕𒆠, , ,یور سوم کی سلطنت 𒋀𒀕𒆠
hammurabi,Hammurabi 𒄩𒄠𒈬𒊏𒁉,Hammurabi 𒄩𒄠𒈬𒊏𒁉, ,text,False, , , , ,حمورابی 𒄩𒄠𒈬𒊏𒁉, , ,ہَمورابِی 𒄩𒄠𒈬𒊏𒁉
Al-Khwarizmi,الخوارزمی الجبر (الجبرا) لکھتے ہیں۔,al-Khwarizmi writes Al-Jabr (Algebra), ,text,False, , , , ,الخوارزمی الجبر لکھتا ہے, , ,الخوارزمی نے الجبر (الجبریات) لکھا۔
al-azhar,جامعہ الازہر قاہرہ میں قائم ہے۔,Al-Azhar University is established in Cairo, ,text,False, , , , ,قاہرہ میں الازہر یونیورسٹی قائم ہوتی ہے, , ,جامعہ الازہر قاہرہ میں قائم کی گئی ہے۔
Ibn-Sina,ابن سینا یا اویسینا,Ibn Sina or Avicenna, ,text,False, , , , ,ابن سینا یا ایویسینا, , ,ابن سینا یا ابو سینا
life-expectancy,زندگی کی توقع 75 سال,Life expectancy 75 years, ,text,False, , , , , , , ,متوقع عمر 75 سال
430years_c,430 سال: خروج 12:41 ، گلتیوں 3: 17,"430 years: Exodus 12:41, Galatians 3:17",2024-12-24,text,False, , , , , , , ,۴۳۰ سال: خروج ۱۲:۴۱، گلتیوں ۳:۱۷
maya_calendar,مایا کیلنڈر کا حساب کتاب 11 اگست ، 3114 B.C.E.,"Calculated beginning of Maya calendar August 11, 3114 B.C.E.",2024-12-25,text,False, , , , , , , ,مایا کیلنڈر کا آغاز 11 اگست 3114 قبل مسیح میں شمار کیا گیا۔
xia-dynasty2,c 2070 - سی. 1600 قبل مسیح ؛ ایرا نے مغربی چاؤ دور کے دوران پہلی بار اشارہ کیا,c. 2070 – c. 1600 BC; Era first alluded during the Western Zhou period,2025-01-02,text,False, , , , , , , ,تقریباً ۲۰۷۰ – تقریباً ۱۶۰۰ قبل مسیح؛ یہ دور پہلی بار مغربی زو دور کے دوران ذکر ہوا۔
xia-dynasty2_c,چین میں ژیا خاندان,Xia dynasty in China, ,text,False, , , , , , , ,چین میں شیا خاندان
tres_zapotes,3 ستمبر ، 32 B.C.E.,"September 3rd, 32 B.C.E.",2024-12-31,text,False, , , , , , , ,۳ ستمبر، ۳۲ قبل مسیح
joseph_jacob_reunited,جوزف اور جیکب نے مصر میں دوبارہ اتحاد کیا - 1728 B.C.E. (جنرل 45:11 ؛ 47: 9),Joseph and Jacob reunited in Egypt – 1728 B.C.E. (Gen 45:11; 47:9),2025-01-01,text,False, , , , , , , ,یوسف اور یعقوب مصر میں دوبارہ ملے – 1728 قبل مسیح (پیدائش 45:11؛ 47:9)
king_south_light_c,ڈینیئل 11 سے جنوب کا بادشاہ,King of the South from Daniel 11,2025-02-05,text,False, , , , , , , ,دانیال 11 سے جنوب کا بادشاہ
king_north_light_c,ڈینیئل 11 سے شمال کا بادشاہ,King of the North from Daniel 11,2025-02-05,text,False, , , , , , , ,دانیال 11 سے شمال کا بادشاہ
daniel2_iron_c,ڈینیئل 2 سے لوہے کی ٹانگیں,Iron legs from Daniel 2,2025-02-05,text,False, , , , , , , ,دانیال ۲ سے لوہے کے ٹانگے
argenteus,کوڈیکس ارجنٹیس سی۔ 505,Codex Argenteus c. 505,written copy of Wulfila Bible,text,False, , , , , , , ,کوڈیکس آرگینٹیئس تقریباً ۵۰۵
nguyen_dynasty_c,nguyễn,Nguyễn,2025-09-20,text,False, , , , , , , ,گوئن
edo_c,جاپان میں ایڈو پیریڈ,Edo period in Japan,Edo period (Tokugawa shogunate),text,False, , , , , , , ,جاپان میں ایڈو دور
meiji_c,میجی,Meiji,2025-09-20,text,False, , , , , , , ,میجی
american_civil_war,امریکی خانہ جنگی 1861-1865,American Civil War 1861-1865,"April 12, 1861 to May 26, 1865",text,False, , , , , , , ,امریکی خانہ جنگی 1861-1865
aleppo_codex,حلب کوڈیکس سی۔ 920,Aleppo Codex c. 920,2025-10-03,text,False, , , , , , , ,حلب کا تورات، تقریباً ۹۲۰
vandals,وینڈلز اور الانز کی بادشاہی 435 - 534,Kingdom of the Vandals and Alans 435 – 534,Vandals 435-534 C.E.,text,False, , , , , , , ,وانڈلز اور ایلنز کی سلطنت ۴۳۵ – ۵۳۴
francia,c 481/509 - 843 ، میروونگین 751 تک ، پھر کیرولنگین,"c. 481/509 – 843, Merovingian till 751, then Carolingian",Kingdom of the Franks (Regnum Francorum) c. 481/509-843 treaty of Verdun,text,False, , , , , , , ,تقریباً ۴۸۱/۵۰۹ – ۸۴۳، ۷۵۱ تک میرووینجین، پھر کیروینجین
francia_c,فرانک کی بادشاہی,Kingdom of the Franks, ,text,False, , , , , , , ,فرانکوں کی سلطنت
100_years_war,سو سال ’جنگ 1337 - 1453,Hundred Years’ War 1337 – 1453,1337–1453,text,False, , , , , , , ,صدیوں کی جنگ 1337 – 1453
black_death,سیاہ موت 1346-1353,Black death 1346-1353,1346-1353,text,False, , , , , , , ,سیاہ موت 1346-1353
sui_dynasty,581-618 سوئی خاندان,581-618 Sui dynasty,2025-11-09,text,False, , , , , , , ,581-618 سوئی خاندان
sui_dynasty_c,سوئی,Sui,2025-11-09,text,False, , , , , , , ,سوئی
tribulation,بڑی مصیبت (مرقس 13:19؛ ڈینیل 12:1؛ میٹ 24:21، 22),"The Great Tribulation (Mark 13:19; Daniel 12:1; Matt 24:21, 22)", ,text,False, , , , , , , ,عظیم مصیبت (مرقس ۱۳:۱۹؛ دانیال ۱۲:۱؛ متی ۲۴:۲۱، ۲۲)
timeline_created,"یہ ٹائم لائن 2023 میں بنائی گئی تھی، جو انسانی تاریخ کا گرم ترین سال اور گزشتہ 125,000 سال تھا۔","This timeline is created in 2023, the hottest year in human history and the last 125,000 years", ,text,False, , , , , , , ,"یہ ٹائم لائن 2023 میں بنائی گئی ہے، جو انسانی تاریخ اور گزشتہ 125,000 سالوں کا سب سے گرم سال ہے۔"
Adam,آدم,Adam, ,bible,False, , , , , , , , 
Seth,سیٹھ,Seth, ,bible,False, , , , , , , , 
Enosh,انوش,Enosh, ,bible,False, , , , , , , , 
Kenan,کینان,Kenan (Cainan), ,bible,False, , , , , , , , 
Mahalalel,مہلالیل,Mahalalel (Mahalaleel), ,bible,False, , , , , , , , 
Jared,جیرڈ,Jared, ,bible,False, , , , , , , , 
Enoch,حنوک,Enoch, ,bible,False, , , , , , , , 
Methuselah,میتھوسیلہ,Methuselah, ,bible,False, , , , , , , , 
Lamech,لامچ,Lamech, ,bible,False, , , , , , , , 
Noah,نوح,Noah, ,bible,False, , , , , , , , 
Shem,شیم,Shem, ,bible,False, , , , , , , , 
Arpachshad,ارپچشاد,Arpachshad, ,bible,False, , , , , , , , 
Shelah,شیلہ,Shelah, ,bible,False, , , , , , , , 
Eber,ایبر,Eber, ,bible,False, , , , , , , , 
Peleg,پیلگ,Peleg, ,bible,False, , , , , , , , 
Reu,ریو,Reu, ,bible,False, , , , , , , , 
Serug,سرگ,Serug, ,bible,False, , , , , , , , 
Nahor,ناہور,Nahor, ,bible,False, , , , , , , , 
Terah,تیراہ,Terah, ,bible,False, , , , , , , , 
Abraham,ابراہیم,Abraham, ,bible,False, , , , , , , , 
Isaac,اسحاق,Isaac, ,bible,False, , , , , , , , 
Jacob,جیکب,Jacob, ,bible,False, , , , , , , , 
Joseph,جوزف,Joseph, ,bible,False, , , , , , , , 
Moses,موسیٰ,Moses, ,bible,False, , , , , , , , 
Othniel,اوتھنیل,Othniel, ,bible,False, , , , , , , , 
Ehud,اُحد,Ehud, ,bible,False, , , , , , , , 
Shamgar,شمگار,Shamgar, ,bible,False, , , , , , , , 
Barak,برق,"Barak, Deborah, Jael", ,bible,False, , , , , , , , 
Gideon,جدون,Gideon, ,bible,False, , , , , , , , 
Tola,تولہ,Tola, ,bible,False, , , , , , , , 
Jair,جیر,Jair, ,bible,False, , , , , , , , 
Jephthah,افتاح,Jephthah, ,bible,False, , , , , , , , 
Ibzan,ابزان,Ibzan, ,bible,False, , , , , , , , 
Elon,ایلون,Elon, ,bible,False, , , , , , , , 
Abdon,عبدون,Abdon, ,bible,False, , , , , , , , 
Samson,سیمسن,Samson, ,bible,False, , , , , , , , 
Samuel,سموئیل,Samuel, ,bible,False, , , , , , , , 
Saul,ساؤل,Saul, ,bible,False, , , , , , , , 
David,ڈیوڈ,David, ,bible,False, , , , , , , , 
Solomon,سلیمان,Solomon, ,bible,False, , , , , , , , 
Malachi,ملاکی,Malachi, ,bible,False, , , , , , , , 
Ruth,روتھ,Ruth, ,bible,False, , , , , , , , 
Ezra,عذرا,Ezra, ,bible,False, , , , , , , , 
Nehemiah,نحمیاہ,Nehemiah, ,bible,False, , , , , , , , 
Esther,ایسٹر,Esther, ,bible,False, , , , , , , , 
Job,جاب,Job, ,bible,False, , , , , , , , 
moses3,موسیٰ,Moses, ,bible,False, , , , , , , , 
joshua2,جوشوا,Joshua, ,bible,False, , , , , , , , 
caleb2,کالیب,Caleb, ,bible,False, , , , , , , , 
Augustus,آگسٹس,Augustus, ,bible,False, , , , , , , , 
Tiberius,ٹائبیریئس,Tiberius, ,bible,False, , , , , , , , 
Claudius,کلاڈیوس,Claudius, ,bible,False, , , , , , , , 
persia2,فارس,Persia, ,bible,False, , , , , , , , 
jehoiada,یہوئیدا,Jehoiada, ,bible,False, , , , , , , , 
Haggai,ہاگئی,Haggai, ,bible,False, , , , , , , , 
Zerubbabel,زربابل (لوقا 3:27),Zerubbabel (Luke 3:27), ,bible,False, , , , , , , , 
Jacob2,جیکب/,Jacob/,Jacob/Israel 1858-1711 – 147 years,bible,False, , , , , , , , 
Israel,اسرا ییل,Israel, ,bible,False, , , , , , , , 
Sarah,سارہ,Sarah,2008-1881 BCE – 127 years,bible,False, , , , , , , , 
Hagar,ہاجرہ,Hagar,Genesis 21:14,bible,False, , , , , , , , 
Haran,حران,Haran,Genesis 11:26,bible,False, , , , , , , , 
Reumah,ریومہ,Reumah,Concubine – 4 sons,bible,False, , , , , , , , 
Milcah,ملکہ,Milcah,8 sons (Bethuel and 7 more),bible,False, , , , , , , , 
Lot,لاٹ,Lot, ,bible,False, , , , , , , , 
Ammon,بن امّی (امون),Ben-ammi (Ammon), ,bible,False, , , , , , , , 
Bethuel,بیتوئیل,Bethuel, ,bible,False, , , , , , , , 
Rebekah,ریبقہ,Rebekah, ,bible,False, , , , , , , , 
Laban,لابن,Laban, ,bible,False, , , , , , , , 
Leah,لیہ,Leah,Genesis 35:23,bible,False, , , , , , , , 
Rachel,راحیل,Rachel,Genesis 35:24,bible,False, , , , , , , , 
Bilhah,بلحہ,Bilhah,Genesis 35:25,bible,False, , , , , , , , 
Zilpah,زلفہ,Zilpah,Genesis 35:26,bible,False, , , , , , , , 
Reuben,روبین,Reuben, ,bible,False, , , , , , , , 
Simeon,شمعون,Simeon, ,bible,False, , , , , , , , 
Levi,لیوی,Levi, ,bible,False, , , , , , , , 
Judah,یہوداہ,Judah, ,bible,False, , , , , , , , 
Issachar,اساچار,Issachar, ,bible,False, , , , , , , , 
Zebulun,زبولون,Zebulun, ,bible,False, , , , , , , , 
Dinah,دینہ,Dinah,Genesis 34,bible,False, , , , , , , , 
Esau,عیسو/,Esau/, ,bible,False, , , , , , , , 
Edom,ادوم,Edom,Genesis 36:1,bible,False, , , , , , , , 
Ishmael,اسماعیل,Ishmael, ,bible,False, , , , , , , , 
Manasseh2,(منسی,(Manasseh, ,bible,False, , , , , , , , 
Ephraim,اور افرائیم),and Ephraim), ,bible,False, , , , , , , , 
Benjamin,بنیامین,Benjamin, ,bible,False, , , , , , , , 
Dan,ڈین,Dan, ,bible,False, , , , , , , , 
Naphtali,نفتالی,Naphtali, ,bible,False, , , , , , , , 
Gad,گاڈ,Gad, ,bible,False, , , , , , , , 
Asher,عاشر,Asher, ,bible,False, , , , , , , , 
Milcah1,Uz، Buz، Kemuel،,"Uz, Buz, Kemuel,",Genesis 22:21,bible,False, , , , , , , , 
Milcah2,چیسڈ، ہازو،,"Chesed, Hazo,", ,bible,False, , , , , , , , 
Milcah3,پلداش، جدلاف,"Pildash, Jidlaph", ,bible,False, , , , , , , , 
Tebah,طیبہ,Tebah,Genesis 22:23,bible,False, , , , , , , , 
Gaham,گہم,Gaham, ,bible,False, , , , , , , , 
Tahash,طہاش,Tahash, ,bible,False, , , , , , , , 
Maacah,ماکہ,Maacah, ,bible,False, , , , , , , , 
Mahalath,مہالتھ/,Mahalath/,"Genesis 28:8, 9",bible,False, , , , , , , , 
Basemath,بیسمتھ,Basemath,"Genesis36:3, 4",bible,False, , , , , , , , 
Reuel,ریوئل,Reuel,"36:13, 17",bible,False, , , , , , , , 
Nahath,نہات,Nahath, ,bible,False, , , , , , , , 
Zerah,زیرہ,Zerah, ,bible,False, , , , , , , , 
Schammah,شمامہ,Schammah, ,bible,False, , , , , , , , 
Mizzah,مزاہ,Mizzah, ,bible,False, , , , , , , , 
Adah,اداہ,Adah,"36:11, 12, 15, 16",bible,False, , , , , , , , 
Eliphaz,الیفاز,Eliphaz, ,bible,False, , , , , , , , 
Teman,تیمان,Teman, ,bible,False, , , , , , , , 
Omar,عمر,Omar, ,bible,False, , , , , , , , 
Zepho,زیفو,Zepho, ,bible,False, , , , , , , , 
Kenaz,کنیز,Kenaz, ,bible,False, , , , , , , , 
Korah,کورہ,Korah, ,bible,False, , , , , , , , 
Korah_Gatam,کورہ ، گاتم,"Korah, Gatam","Genesis 36:11, 16",bible,False, , , , , , , , 
Amalek,عمالیق,Amalek, ,bible,False, , , , , , , , 
Oholibamah,اوہولیبامہ,Oholibamah,"36:14, 18",bible,False, , , , , , , , 
Jeush,جیوش,Jeush, ,bible,False, , , , , , , , 
Jalam,جالم,Jalam, ,bible,False, , , , , , , , 
Nebaioth,نیبوتھ,Nebaioth,Genesis 25:13,bible,False, , , , , , , , 
Kedar,کیدار,Kedar, ,bible,False, , , , , , , , 
Mishma,مشمہ,Mishma, ,bible,False, , , , , , , , 
Adbeel_Mibsam,اڈبل ، Mibsam,"Adbeel, Mibsam",Genesis 25:13,bible,False, , , , , , , , 
Dumah_Massa,دوماہ ، ماسا,"Dumah, Massa",Genesis 25:14,bible,False, , , , , , , , 
Hadad,حداد,Hadad, ,bible,False, , , , , , , , 
Tema,تیما,Tema, ,bible,False, , , , , , , , 
Jetur,جیٹور,Jetur, ,bible,False, , , , , , , , 
Naphish,نافش,Naphish, ,bible,False, , , , , , , , 
Kedemah,کیڈیمہ,Kedemah, ,bible,False, , , , , , , , 
Keturah,کیتورہ,Keturah,Genesis 25:1,bible,False, , , , , , , , 
Zimran,زیمران,Zimran,Genesis 25:1,bible,False, , , , , , , , 
Jokshan,جوکشن,Jokshan,Genesis 25:1,bible,False, , , , , , , , 
Medan,میڈان,Medan,Genesis 25:1,bible,False, , , , , , , , 
Midian,مڈیان,Midian,Genesis 25:1,bible,False, , , , , , , , 
Ishbak,ایشبک,Ishbak,Genesis 25:1,bible,False, , , , , , , , 
Shuah,شوح,Shuah,Genesis 25:1,bible,False, , , , , , , , 
Timna,ٹمنا,Timna,"Genesis 36:12, 1 Chr 1:36",bible,False, , , , , , , , 
life-expectancy2,(زبور 90:10),(Psalm 90:10),2024-11-29,bible,False, , , , , , , , 
Ham,ہام,Ham,Gen 10:1,bible,False, , , , , , , , 
Canaan,کنعان,Canaan,Gen 10:6,bible,False, , , , , , , , 
Sidon,سیڈن,Sidon,Gen 10:15,bible,False, , , , , , , , 
Heth,Heth,Heth,Gen 10:15,bible,False, , , , , , , , 
Jebusite,جیبسائٹ,Jebusite,Gen 10:16,bible,False, , , , , , , , 
Amorite,امورائٹ,Amorite,Gen 10:16,bible,False, , , , , , , , 
Girgashite,گرگشائٹ,Girgashite,Gen 10:16,bible,False, , , , , , , , 
Hivite,Hivite,Hivite,Gen 10:17,bible,False, , , , , , , , 
Arkite,آرکائٹ,Arkite,Gen 10:17,bible,False, , , , , , , , 
Sinite,سینائٹ,Sinite,Gen 10:17,bible,False, , , , , , , , 
Arvadite,اروڈائٹ,Arvadite,Gen 10:18,bible,False, , , , , , , , 
Zemarite,زیمرائٹ,Zemarite,Gen 10:18,bible,False, , , , , , , , 
Hamathite,حماتھائٹ,Hamathite,Gen 10:18,bible,False, , , , , , , , 
Cush,کش,Cush,Gen 10:6,bible,False, , , , , , , , 
Nimrod,نمروڈ,Nimrod,Gen 10:8,bible,False, , , , , , , , 
Mizraim,میزریم,Mizraim,Gen 10:14,bible,False, , , , , , , , 
